3.0,2.0,,,,,,,,,,3.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-01
0.0,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-02
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-03
0.0,0.0,,,,,,,,,,3.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-04
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-05
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-06
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-07
0.0,2.0,,,,,,,,,,0.0,,,,0.0,,,,,,1.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.9,,2.0,,0.0,0.0,,1976-07-08
4.0,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-09
0.0,0.0,,,,,,,,,,7.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-10
14.0,5.0,,,,,,,,,,9.0,,,,0.0,,,,,,0.0,,0.7,0.7,,0.0,,,0.0,0.0,,0.0,0.0,,0.5,,5.0,,0.0,0.0,,1976-07-11
7.0,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.2,,2.0,,0.0,0.0,,1976-07-12
9.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-13
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-14
4.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.8,,0.0,,0.0,0.0,,1976-07-15
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-16
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-17
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-18
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-19
4.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-20
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-21
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-22
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-23
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,1.0,,2.0,,0.0,0.0,,1976-07-24
9.0,1.0,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,0.0,0.5,,0.0,,,0.0,0.0,,0.0,0.0,,0.7,,1.0,,0.0,0.0,,1976-07-25
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-26
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,2.0,,0.0,0.0,,1976-07-27
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-28
0.0,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.6,,0.0,,0.0,0.0,,1976-07-29
8.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-07-30
7.0,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.2,,4.0,,0.0,0.0,,1976-07-31
0.0,0.0,,,,,,,,,,8.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,,0.0,0.0,,1976-08-01
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.1,0.0,10.0,,0.0,0.0,,1976-08-02
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,5.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-03
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-04
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-05
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-06
0.0,14.0,,,,,,,,,,8.0,,,,0.0,,,,,,7.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,1.7,0.6,4.0,,0.0,0.0,,1976-08-07
3.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-08
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-09
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-10
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.1,0.0,0.0,,0.0,0.0,,1976-08-11
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-12
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-13
5.0,2.0,,,,,,,,,,2.0,,,,0.0,,,,,,10.0,,3.5,1.8,,0.0,,,0.0,0.0,,23.0,0.0,,7.4,24.0,22.0,,20.0,0.0,,1976-08-14
16.0,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.2,0.7,,0.0,,,0.0,0.0,,0.0,0.0,,0.5,0.1,0.0,,0.0,0.0,,1976-08-15
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-16
0.0,1.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,2.0,0.0,,0.0,0.4,8.0,,0.0,0.0,,1976-08-17
0.0,0.0,,,,,,,,,,0.0,,,,5.4,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,37.0,,0.0,1.0,,1976-08-18
29.0,37.0,,,,,,,,,,20.0,,,,15.5,,,,,,29.0,,22.0,19.6,,66.0,,,13.0,12.0,,49.0,43.0,,38.0,63.0,6.0,,40.0,0.0,,1976-08-19
18.0,11.0,,,,,,,,,,28.0,,,,0.0,,,,,,8.0,,0.3,0.4,,0.0,,,0.0,0.0,,2.0,1.3,,8.7,2.0,0.0,,0.0,2.0,,1976-08-20
0.0,0.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-21
6.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,13.0,,,1.0,0.0,,4.0,0.0,,3.3,0.0,4.0,,0.0,2.0,,1976-08-22
14.0,1.0,,,,,,,,,,5.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,4.0,,0.0,0.0,,1.0,0.0,0.0,,20.0,0.0,,1976-08-23
4.0,3.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.2,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,4.2,0.0,,0.0,0.0,,1976-08-24
0.0,1.0,,,,,,,,,,6.0,,,,0.0,,,,,,1.0,,2.5,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,1.3,0.0,0.0,,0.0,0.0,,1976-08-25
3.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,29.0,0.0,,0.0,8.5,2.0,,10.0,0.0,,1976-08-26
6.0,1.0,,,,,,,,,,1.0,,,,7.8,,,,,,0.0,,0.0,0.0,,4.0,,,0.0,0.0,,0.0,0.0,,0.0,0.4,0.0,,0.0,0.0,,1976-08-27
5.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.4,0.0,6.0,,0.0,0.0,,1976-08-28
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-29
0.0,0.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-30
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-08-31
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-01
3.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-02
3.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,1.0,,,0.0,0.0,,2.0,0.0,,0.0,0.0,0.0,,10.0,0.0,,1976-09-03
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-04
15.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,1.0,0.1,,1.4,0.0,0.0,,0.0,0.0,,1976-09-05
0.0,2.0,,,,,,,,,,5.0,,,,15.5,,,,,,7.0,,6.3,4.8,,0.0,,,5.0,0.0,,1.0,0.8,,2.1,24.0,7.0,,0.0,4.0,,1976-09-06
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-07
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-08
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-09
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-10
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-11
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-12
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-09-13
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-09-14
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-09-15
0.0,0.0,,,,,,,,,,0.0,,,,0.1,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-09-16
0.0,3.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,2.5,0.4,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,10.0,0.0,,1976-09-17
3.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,8.0,0.0,,1976-09-18
4.0,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,2.0,,1976-09-19
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-09-20
5.0,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,5.0,,0.0,0.0,,0.7,,0.0,,0.0,0.0,,1976-09-21
0.0,1.0,,,,,,,,,,3.0,,,,0.1,,,,,,4.0,,0.2,1.8,,0.0,,,0.0,12.0,,9.0,0.0,,1.4,,2.0,,0.0,0.0,,1976-09-22
0.0,2.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,7.0,0.0,,0.0,,3.0,,15.0,0.0,,1976-09-23
12.0,1.0,,,,,,,,,,4.0,,,,0.0,,,,,,0.0,,0.7,9.0,,2.0,,,3.0,0.0,,0.0,0.0,,0.5,6.2,4.0,,0.0,5.0,,1976-09-24
8.0,4.0,,,,,,,,,,5.0,,,,0.0,,,,,,5.0,,0.0,0.8,,0.0,,,0.0,0.0,,0.0,0.0,,10.1,26.4,8.0,,10.0,2.0,,1976-09-25
19.0,5.0,,,,,,,,,,21.0,,,,4.2,,,,,,34.0,,5.6,39.6,,14.0,,,0.0,32.0,,0.0,2.3,,13.0,11.7,10.0,,12.0,25.0,,1976-09-26
20.0,9.0,,,,,,,,,,17.0,,,,31.6,,,,,,16.0,,50.2,16.5,,1.0,,,19.0,15.0,,22.0,2.2,,11.5,16.7,17.0,,40.0,15.0,,1976-09-27
7.0,0.0,,,,,,,,,,1.0,,,,1.2,,,,,,19.0,,0.0,1.5,,0.0,,,0.0,0.0,,0.0,0.0,,10.5,0.2,9.0,,0.0,0.0,,1976-09-28
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.3,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1976-09-29
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.1,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,,1976-09-30
,1.0,,,,,,,,,,0.0,,,,5.2,,,,,,22.0,,0.0,0.0,,0.0,,,0.0,0.0,,12.0,0.0,,15.1,,20.0,,10.0,6.0,,1976-10-01
,10.0,,,,,,,,,,17.0,,,,4.9,,,,,,22.0,,10.5,11.0,,0.0,,,45.0,10.0,,13.0,70.0,,28.0,,24.0,,6.0,46.0,,1976-10-02
,3.0,,,,,,,,,,6.0,,,,3.7,,,,,,42.0,,0.2,0.0,,20.0,,,2.0,6.0,,32.0,3.0,,25.0,,16.0,,21.0,5.0,,1976-10-03
,6.0,,,,,,,,,,13.0,,,,0.0,,,,,,8.0,,0.0,0.0,,3.0,,,13.0,0.0,,22.0,1.1,,16.0,,30.0,,32.0,88.0,,1976-10-04
,30.0,,,,,,,,,,5.0,,,,2.3,,,,,,1.0,,8.0,3.1,,0.0,,,16.0,0.0,,7.0,0.9,,4.0,,5.0,,10.0,0.0,,1976-10-05
,37.0,,,,,,,,,,5.0,,,,6.6,,,,,,1.0,,0.0,0.4,,7.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1976-10-06
,1.0,,,,,,,,,,7.0,,,,0.0,,,,,,2.0,,0.0,0.0,,0.0,,,8.0,0.0,,0.0,0.4,,2.4,,5.0,,0.0,5.0,,1976-10-07
,4.0,,,,,,,,,,0.0,,,,30.8,,,,,,16.0,,0.1,0.0,,5.0,,,13.0,0.0,,55.0,4.0,,24.0,,12.0,,60.0,10.0,,1976-10-08
,5.0,,,,,,,,,,2.0,,,,0.0,,,,,,16.0,,0.0,0.3,,6.0,,,22.0,0.0,,9.0,3.0,,22.3,,28.0,,5.0,23.0,,1976-10-09
,3.0,,,,,,,,,,0.0,,,,0.0,,,,,,19.0,,0.1,10.1,,0.0,,,2.0,0.0,,0.0,0.0,,4.6,,7.0,,5.0,1.0,,1976-10-10
,6.0,,,,,,,,,,1.0,,,,0.0,,,,,,4.0,,1.6,0.4,,8.0,,,2.0,8.0,,42.0,0.0,,7.1,,19.0,,10.0,0.0,,1976-10-11
,11.0,,,,,,,,,,5.0,,,,0.9,,,,,,10.0,,1.3,1.6,,40.0,,,19.0,13.0,,20.0,12.5,,3.4,,12.0,,30.0,0.0,,1976-10-12
,5.0,,,,,,,,,,9.0,,,,0.8,,,,,,8.0,,1.2,53.0,,34.0,,,1.0,24.0,,7.0,10.0,,2.6,,4.0,,50.0,65.0,,1976-10-13
,1.0,,,,,,,,,,1.0,,,,0.3,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,30.0,,4.0,5.2,,0.4,,3.0,,5.0,0.0,,1976-10-14
,6.0,,,,,,,,,,2.0,,,,0.2,,,,,,7.0,,34.0,40.3,,0.0,,,0.0,0.0,,0.0,0.0,,4.2,,2.0,,0.0,0.0,,1976-10-15
,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,7.5,,0.0,,0.0,,0.0,6.0,,1976-10-16
,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,,9.0,0.2,,0.8,,25.0,,25.0,65.0,,1976-10-17
,27.0,,,,,,,,,,1.0,,,,0.0,,,,,,4.0,,0.2,0.5,,0.0,,,3.0,0.0,,6.0,0.0,,0.5,,3.0,,32.0,12.0,,1976-10-18
,3.0,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,2.0,0.0,,0.0,,2.0,,0.0,0.0,,1976-10-19
,4.0,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,14.0,0.0,,0.0,,5.0,,0.0,0.0,,1976-10-20
,1.0,,,,,,,,,,1.0,,,,0.1,,,,,,18.0,,0.0,0.0,,4.0,,,4.0,0.0,,30.0,0.0,,4.3,,0.0,,25.0,0.0,,1976-10-21
,1.0,,,,,,,,,,1.0,,,,0.2,,,,,,0.0,,0.0,0.6,,0.0,,,2.0,0.0,,0.0,0.0,,0.0,,9.0,,16.0,40.0,,1976-10-22
,3.0,,,,,,,,,,0.0,,,,0.0,,,,,,1.0,,6.0,33.9,,0.0,,,0.0,0.0,,0.0,0.0,,0.7,,5.0,,20.0,23.0,,1976-10-23
,11.0,,,,,,,,,,11.0,,,,8.2,,,,,,12.0,,11.2,30.9,,21.0,,,25.0,0.0,,24.0,14.7,,12.1,,14.0,,22.0,3.0,,1976-10-24
,7.0,,,,,,,,,,1.0,,,,2.5,,,,,,42.0,,0.0,0.0,,3.0,,,105.0,5.0,,22.0,0.8,,21.9,,6.0,,15.0,64.0,,1976-10-25
,3.0,,,,,,,,,,12.0,,,,0.0,,,,,,2.0,,0.2,1.3,,0.0,,,0.0,0.0,,1.0,0.0,,3.2,,17.0,,8.0,0.0,,1976-10-26
,4.0,,,,,,,,,,3.0,,,,0.0,,,,,,3.0,,0.3,0.7,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,8.0,,10.0,0.0,,1976-10-27
,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,5.0,,0.0,0.1,,0.0,,,12.0,0.0,,0.0,0.3,,1.5,,2.0,,30.0,63.0,,1976-10-28
,0.0,,,,,,,,,,2.0,,,,19.2,,,,,,6.0,,0.9,0.0,,12.0,,,3.0,0.0,,56.0,27.0,,1.9,,4.0,,60.0,15.0,,1976-10-29
,6.0,,,,,,,,,,0.0,,,,0.9,,,,,,0.0,,2.7,0.4,,0.0,,,16.0,8.0,,9.0,5.0,,33.0,,4.0,,10.0,7.0,,1976-10-30
,5.0,,,,,,,,,,4.0,,,,0.4,,,,,,0.0,,0.0,1.5,,0.0,,,12.0,0.0,,0.0,0.0,,0.0,,27.0,,0.0,8.0,,1976-10-31
20.0,1.0,,,,,,,,,,7.0,,,,0.0,,,,,,13.0,,0.0,0.0,,0.0,,,,,,8.0,,,5.3,,5.0,,2.0,,,1976-11-01
0.0,10.0,,,,,,,,,,1.0,,,,40.0,,,,,,9.0,,41.5,12.1,,4.0,,,,,,0.0,44.0,,1.7,,8.0,,0.0,,,1976-11-02
8.0,3.0,,,,,,,,,,6.0,,,,1.7,,,,,,2.0,,4.2,1.6,,3.0,,,,,,4.0,6.0,,21.6,,2.0,,11.0,,,1976-11-03
7.0,38.0,,,,,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,0.0,,8.0,,,,,,15.0,15.5,,1.2,,4.0,,22.0,,,1976-11-04
10.0,23.0,,,,,,,,,,28.0,,,,29.2,,,,,,6.0,,47.4,18.8,,2.0,,,,,,21.0,2.6,,0.2,,0.0,,11.0,,,1976-11-05
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.1,0.0,,0.0,,,,,,0.0,1.0,,0.0,,0.0,,0.0,,,1976-11-06
0.0,8.0,,,,,,,,,,13.0,,,,5.7,,,,,,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.1,,0.0,,0.0,,,1976-11-07
9.0,2.0,,,,,,,,,,6.0,,,,10.3,,,,,,2.0,,1.2,1.9,,25.0,,,,59.0,,15.0,0.7,,0.8,,3.0,,21.0,,,1976-11-08
3.0,58.0,,,,,,,,,,14.0,,,,2.7,,,,,,3.0,,0.3,1.3,,0.0,,,,2.0,,0.0,0.3,,6.3,,6.0,,0.0,,,1976-11-09
14.0,6.0,,,,,,,,,,5.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,1.0,,0.0,0.0,,0.2,,3.0,,0.0,,,1976-11-10
2.0,4.0,,,,,,,,,,6.0,,,,0.7,,,,,,45.0,,3.3,11.1,,26.0,,,,0.0,,31.0,40.0,,15.8,,14.0,,52.0,,,1976-11-11
19.0,2.0,,,,,,,,,,1.0,,,,0.8,,,,,,6.0,,1.2,1.3,,0.0,,,,2.0,,0.0,0.0,,1.8,,2.0,,22.0,,,1976-11-12
0.0,5.0,,,,,,,,,,5.0,,,,0.0,,,,,,12.0,,1.8,3.0,,0.0,,,,0.0,,0.0,0.2,,23.8,,24.0,,16.0,,,1976-11-13
0.0,0.0,,,,,,,,,,0.0,,,,9.4,,,,,,8.0,,13.5,0.0,,0.0,,,,0.0,,19.0,0.0,,12.0,,2.0,,0.0,,,1976-11-14
10.0,2.0,,,,,,,,,,5.0,,,,39.7,,,,,,3.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,7.8,,9.0,,15.0,,,1976-11-15
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,1976-11-16
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,2.0,,,,0.0,,0.0,0.8,,2.8,,31.0,,0.0,,,1976-11-17
6.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,1976-11-18
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,18.0,,0.0,,,1976-11-19
0.0,13.0,,,,,,,,,,10.0,,,,4.1,,,,,,65.0,,0.3,0.2,,32.0,,,,0.0,,41.0,5.0,,40.0,,0.0,,0.0,,,1976-11-20
0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,4.0,,0.0,,,1976-11-21
0.0,2.0,,,,,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,1976-11-22
